id,price,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
6712,151,f,109,f,-37.87017,144.98192,Apartment,Entire home/apt,4,1,2,2,500,135,0,1,90,31,91,9,9,9,9,9,9,t,strict_14_with_grace_period,0.85
6713,119,f,72,f,-37.80886,144.96003,Apartment,Entire home/apt,3,1,1,2,150,69,20,1,1125,3,100,10,9,10,10,10,10,t,strict_14_with_grace_period,0.51
6714,102,t,1,f,-37.87646,144.98917,Apartment,Entire home/apt,2,1,1,1,0,0,30,2,59,14,99,10,10,10,10,10,9,t,flexible,1.79
6715,185,f,35,t,-37.84255,144.94338,Apartment,Entire home/apt,5,1,2,4,500,100,40,2,1124,26,89,9,9,8,9,10,9,f,strict_14_with_grace_period,0.95
6716,230,f,25,f,-37.8105,144.95997,Apartment,Entire home/apt,5,1,2,3,250,70,18,1,1125,38,97,10,10,10,10,10,10,t,strict_14_with_grace_period,1.8
6717,300,f,3,f,-37.88217,145.16781,House,Entire home/apt,6,1.5,3,5,,,0,2,32,3,100,10,10,10,10,10,10,f,flexible,0.19
6718,498,f,56,f,-37.89248,145.07142,Townhouse,Entire home/apt,6,2.5,3,4,400,0,15,5,365,0,,,,,,,,t,strict_14_with_grace_period,
6719,65,f,1,f,-37.80599,145.15041,House,Private room,2,1,1,1,,,0,1,2,2,100,10,10,10,10,10,10,f,moderate,0.61
6720,210,f,40,t,-37.84782,144.97924,Apartment,Entire home/apt,4,2,2,2,500,90,45,1,1125,16,86,9,9,9,9,10,9,f,strict_14_with_grace_period,0.71
6721,51,f,4,t,-37.85695,145.17097,House,Private room,2,1,1,1,,,0,3,1125,0,,,,,,,,f,moderate,
6722,45,f,1,t,-37.72714,144.98721,Townhouse,Private room,2,1,1,1,140,15,0,1,14,6,96,10,9,9,10,8,9,t,moderate,0.35
6723,90,t,3,t,-37.95278,145.57735,Apartment,Entire home/apt,5,1,2,4,,,0,3,60,0,,,,,,,,f,flexible,
6724,127,t,2,t,-37.85243,144.99427,Apartment,Entire home/apt,2,1,1,1,300,85,0,1,365,125,97,10,10,10,10,10,9,t,strict_14_with_grace_period,3.21
6725,183,f,19,t,-37.79017,145.12405,Apartment,Entire home/apt,4,2,2,2,200,75,0,2,1125,3,93,9,10,10,10,10,9,t,moderate,0.12
6726,70,f,1,t,-37.78674,145.06182,House,Private room,1,1,1,1,0,10,10,1,1125,5,84,8,8,8,8,8,8,t,strict_14_with_grace_period,0.24
6727,129,f,1,f,-37.82626,144.96882,Apartment,Private room,2,1,1,1,250,0,0,2,4,3,100,10,10,10,10,10,9,t,flexible,3
6728,70,f,1,f,-37.82116,145.04298,Cottage,Private room,1,1,1,1,,,30,2,1125,19,98,10,10,10,10,10,10,f,moderate,0.43
6729,50,f,2,t,-37.84961,144.98604,Apartment,Private room,2,1,1,1,,,0,6,16,2,100,10,10,10,10,10,10,t,moderate,0.11
6730,139,f,1,f,-37.87762,145.04947,Apartment,Entire home/apt,2,1,1,1,300,50,0,5,1125,0,,,,,,,,t,flexible,
6731,250,t,3,f,-37.6495,145.5277,House,Entire home/apt,2,1,1,1,0,0,0,1,30,0,,,,,,,,f,strict_14_with_grace_period,
6732,70,f,1,f,-37.85146,144.97849,Apartment,Private room,1,1,1,1,,,0,2,15,0,,,,,,,,f,flexible,
6733,60,f,1,f,-37.75431,145.05488,Apartment,Entire home/apt,1,1,1,1,0,31,30,1,1125,9,93,10,10,9,10,10,10,t,flexible,2.84
6734,80,t,3,t,-37.71093,144.95097,Guesthouse,Entire home/apt,2,1,1,2,300,50,22,4,700,10,90,9,9,10,10,9,9,f,strict_14_with_grace_period,0.19
6735,200,f,39,t,-37.86518,145.00367,Apartment,Entire home/apt,6,1,2,5,500,150,50,2,1125,2,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.29
6736,149,t,2,f,-37.81586,144.97185,Apartment,Entire home/apt,2,1,1,1,0,60,15,1,1125,22,95,10,10,10,10,10,9,f,flexible,7.76
6737,151,f,1,f,-37.96505,145.05537,Apartment,Entire home/apt,8,2.5,3,5,150,180,20,1,1125,12,98,10,10,10,10,10,10,t,strict_14_with_grace_period,4.74
6738,200,f,3,t,-37.85646,144.98095,Apartment,Entire home/apt,4,1,2,2,,100,20,5,30,7,93,10,8,8,9,10,10,f,flexible,0.4
6739,151,f,5,f,-37.81091,144.96105,Apartment,Entire home/apt,4,1,2,3,,70,0,1,1125,91,94,10,9,10,10,10,10,t,strict_14_with_grace_period,4.16
6740,48,f,2,f,-37.79441,144.97446,House,Private room,1,1,1,1,,15,0,20,35,2,100,10,9,10,10,10,10,t,flexible,0.22
6741,175,f,5,t,-37.80618,144.97631,Apartment,Entire home/apt,3,1,1,2,0,100,0,2,120,9,90,9,9,10,9,10,9,t,moderate,0.12
6742,45,f,1,f,-37.75952,144.9465,House,Private room,1,1.5,1,1,,,0,3,14,0,,,,,,,,t,flexible,
6743,210,f,1,f,-37.84798,144.9786,Apartment,Entire home/apt,4,1,2,3,0,100,0,2,30,13,98,10,10,10,10,9,9,t,flexible,1.81
6744,151,f,13,f,-37.86337,145.02152,Apartment,Entire home/apt,4,1.5,2,2,750,0,0,28,1125,0,,,,,,,,f,strict_14_with_grace_period,
6745,75,f,1,t,-37.83523,144.97864,House,Private room,2,1,1,1,,,20,1,2,1,80,10,10,10,10,10,8,f,flexible,0.02
6746,60,t,4,t,-37.8669,145.16242,House,Private room,4,1,1,3,300,80,38,1,1125,45,95,9,10,10,10,10,10,f,moderate,1.08
6747,47,f,2,t,-37.76846,145.00823,Townhouse,Private room,2,1,1,1,,20,0,1,1125,3,100,9,9,10,10,9,9,t,strict_14_with_grace_period,3
6748,139,f,95,t,-37.80986,144.95589,Apartment,Entire home/apt,5,2,2,3,220,80,20,3,1125,3,100,9,9,10,10,10,10,t,strict_14_with_grace_period,0.25
6749,300,f,1,t,-37.85534,144.99533,House,Entire home/apt,4,1.5,2,2,,80,0,2,1125,11,98,10,10,10,10,10,10,f,moderate,0.28
6750,45,f,1,f,-37.60686,145.08229,House,Private room,4,1,2,2,0,0,15,2,10000,15,100,10,10,10,10,9,10,f,flexible,1.17
6751,85,f,1,f,-37.80201,144.98757,House,Private room,2,1,1,1,0,15,20,1,120,50,90,10,9,9,10,9,9,f,moderate,0.64
6752,80,f,1,t,-37.81334,144.96409,Apartment,Private room,2,1,1,1,,15,0,2,14,0,,,,,,,,f,moderate,
6753,134,t,1,t,-37.81645,144.96055,Apartment,Entire home/apt,2,1,1,1,180,55,25,2,21,380,96,10,10,10,10,10,10,f,moderate,4.56
6754,210,t,1,f,-37.81492,144.97053,Apartment,Entire home/apt,4,1,2,2,,,0,2,1125,72,98,10,10,10,10,10,10,t,flexible,4.11
6755,156,t,2,t,-37.85849,144.97114,Apartment,Entire home/apt,4,1,1,2,303,80,25,3,1125,26,99,10,10,10,10,10,10,f,moderate,0.42
6756,129,f,2,t,-37.76853,144.96696,Bungalow,Entire home/apt,2,1,1,2,133,40,25,2,1125,201,97,10,9,10,10,10,9,t,strict_14_with_grace_period,3.56
6757,101,t,1,f,-37.82402,145.04656,Apartment,Entire home/apt,5,2,2,2,0,60,40,2,1125,61,96,10,9,10,10,10,10,f,moderate,2.11
6758,254,t,2,f,-37.90289,144.74136,House,Entire home/apt,10,5.5,5,5,,155,0,3,1125,11,96,10,9,10,10,10,10,t,moderate,2.09
6759,85,t,1,t,-37.85233,145.09772,Guesthouse,Entire home/apt,2,1,1,1,,40,0,1,30,46,96,10,10,10,10,9,9,t,flexible,1.42
6760,385,f,4,f,-37.75237,145.68524,Other,Private room,2,1,1,1,,,0,1,1125,1,100,10,10,10,10,10,6,f,strict_14_with_grace_period,0.07
6761,200,f,2,t,-37.85783,144.98424,Apartment,Entire home/apt,4,1,2,2,500,60,0,3,120,6,93,9,9,10,10,9,10,f,strict_14_with_grace_period,0.19
6762,112,f,1,f,-37.80368,144.89126,Townhouse,Entire home/apt,4,1.5,2,2,,,0,3,21,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.47
6763,220,t,20,t,-37.83789,144.99419,Apartment,Entire home/apt,5,1,2,3,300,89,0,1,1125,21,91,9,9,9,9,10,9,f,strict_14_with_grace_period,0.43
6764,135,f,2,f,-37.80078,144.96771,Hotel,Private room,2,1,1,1,200,50,0,1,1125,7,100,10,9,10,10,10,10,f,flexible,0.82
6765,38,f,1,f,-37.79582,144.96979,House,Private room,1,2,1,1,,,0,1,1125,2,20,6,2,4,6,6,2,f,flexible,0.05
6766,124,f,3,f,-37.8098,144.95918,Serviced apartment,Entire home/apt,2,1,1,1,141,25,0,1,1125,35,95,10,10,10,9,10,9,t,moderate,4.3
6767,75,f,9,f,-37.82037,144.94305,Apartment,Entire home/apt,3,1,1,1,300,75,29,1,30,12,95,10,10,10,10,10,10,t,strict_14_with_grace_period,0.78
6768,260,t,6,f,-37.84297,144.93895,Apartment,Entire home/apt,4,2,2,3,250,100,0,3,1095,14,95,10,10,10,10,10,10,f,strict_14_with_grace_period,0.38
6769,1400,f,2,f,-37.77677,145.03763,Apartment,Entire home/apt,2,1,1,1,500,60,0,2,30,3,100,10,9,10,10,9,10,t,moderate,0.27
6770,90,f,66,t,-37.81057,144.96818,Apartment,Entire home/apt,3,1,0,2,199,79,0,1,1124,4,90,10,9,9,9,10,10,t,moderate,1.82
6771,114,f,1,f,-38.16946,145.11711,Guesthouse,Entire home/apt,2,1,1,1,,,0,1,30,12,98,10,10,10,10,10,10,t,flexible,0.79
6772,135,f,1,t,-37.8668,144.97801,Apartment,Entire home/apt,3,1,2,2,,,0,6,1125,22,96,10,10,10,10,10,10,f,moderate,0.57
6773,43,f,1,t,-37.77583,144.99387,Guest suite,Private room,1,2,1,1,0,0,10,1,40,2,100,10,8,10,9,10,10,f,flexible,0.1
6774,115,t,2,t,-37.86807,144.98005,Apartment,Entire home/apt,2,1,1,1,500,75,0,2,1125,10,96,10,9,10,10,9,9,f,moderate,0.6
6775,136,f,9,t,-37.80993,144.96052,Apartment,Entire home/apt,4,1,1,2,350,60,10,1,60,120,91,9,9,9,9,10,9,t,strict_14_with_grace_period,5.13
6776,70,f,1,f,-37.80872,144.96002,Apartment,Private room,2,1,1,1,0,0,0,1,1125,4,95,10,10,10,10,10,10,t,moderate,0.26
6777,445,f,2,f,-37.85957,145.09332,Townhouse,Entire home/apt,6,2.5,3,5,0,100,0,2,1125,9,100,10,10,10,10,10,10,t,flexible,0.89
6778,134,f,1,t,-37.80314,144.99086,House,Entire home/apt,5,1,2,2,0,79,0,2,1125,114,93,9,8,10,10,10,9,f,strict_14_with_grace_period,4.55
6779,751,f,8,t,-37.81373,144.94128,Apartment,Entire home/apt,5,2,2,2,200,100,35,2,365,9,100,9,10,10,10,10,10,t,moderate,0.39
6780,109,f,1,f,-37.8625,145.00637,Apartment,Entire home/apt,3,1,2,2,150,125,0,2,1000,3,100,10,10,10,10,9,10,f,strict_14_with_grace_period,0.21
6781,60,f,1,f,-37.72901,144.87821,House,Private room,2,1,0,2,,,0,1,9,1,100,10,10,10,10,10,10,t,flexible,0.18
6782,151,t,3,t,-37.74792,145.3671,Apartment,Entire home/apt,4,1,2,2,,25,25,3,1125,37,99,10,10,10,10,10,10,t,flexible,1.27
6783,88,f,2,t,-37.85181,144.89763,Bed and breakfast,Private room,2,1,1,1,,15,0,1,1125,63,91,9,9,10,10,10,9,f,moderate,1.61
6784,105,f,1,f,-37.8043,144.89466,Townhouse,Private room,2,2,1,1,0,75,0,1,1125,5,100,10,10,10,10,10,10,f,flexible,0.41
6785,50,f,1,t,-37.67831,145.02362,Apartment,Private room,1,1,1,1,150,15,0,1,5,0,,,,,,,,f,flexible,
6786,415,f,1,t,-37.84882,144.96122,House,Entire home/apt,4,1,2,2,1000,95,0,10,1125,3,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.11
6787,189,f,75,f,-37.80889,144.94967,Apartment,Entire home/apt,6,1,2,3,300,79,15,1,365,4,90,10,10,9,10,10,10,t,strict_14_with_grace_period,2.45
6788,115,f,17,f,-37.81604,144.95343,Apartment,Entire home/apt,4,1,0,2,0,65,18,1,1125,12,87,9,10,9,9,10,8,t,strict_14_with_grace_period,1.48
6789,161,f,17,f,-37.81593,144.9535,Apartment,Entire home/apt,6,2,2,3,350,59,15,1,1125,139,90,9,9,10,10,10,9,t,strict_14_with_grace_period,4.95
6790,564,f,9,f,-37.74537,145.27587,Cottage,Private room,7,3,3,4,,,0,1,1125,0,,,,,,,,f,moderate,
6791,499,f,2,f,-37.83423,144.99025,Apartment,Entire home/apt,4,2,2,2,500,100,0,4,20,3,100,10,10,10,10,10,10,f,moderate,0.2
6792,70,f,1,f,-37.86727,144.98203,Apartment,Private room,2,1,1,1,,,0,1,13,0,,,,,,,,t,strict_14_with_grace_period,
6793,151,f,27,f,-37.82746,144.95723,Apartment,Entire home/apt,6,1,2,2,200,75,30,1,60,17,87,9,9,9,10,10,9,t,moderate,2.45
6794,370,f,1,f,-37.78662,144.89954,Townhouse,Entire home/apt,6,2.5,3,3,800,200,50,3,1125,3,100,10,10,10,10,9,10,f,strict_14_with_grace_period,0.16
6795,75,f,1,f,-37.78687,144.93021,Apartment,Entire home/apt,4,1,2,2,,,0,10,23,0,,,,,,,,t,flexible,
6796,95,f,1,t,-37.80333,144.96495,Apartment,Entire home/apt,2,1,1,1,500,30,0,4,40,9,100,10,10,10,10,10,10,f,moderate,0.7
6797,181,f,1,f,-37.76152,145.05949,House,Private room,2,1,1,1,,,0,2,1125,0,,,,,,,,t,strict_14_with_grace_period,
6798,63,f,1,f,-37.89898,145.10717,Apartment,Entire home/apt,2,1.5,1,1,,,0,7,1125,1,80,10,10,10,10,10,10,t,flexible,0.13
6799,95,f,1,f,-37.84236,144.93838,Apartment,Entire home/apt,2,1,1,1,,,0,1,25,8,85,9,7,10,9,10,9,t,flexible,0.54
6800,100,t,1,t,-37.8197,144.99125,Guesthouse,Entire home/apt,2,1,1,1,100,,0,1,14,563,97,10,10,10,10,10,10,t,strict_14_with_grace_period,7.78
6801,148,f,3,f,-37.77124,144.96157,Apartment,Entire home/apt,6,1,2,4,150,140,25,2,30,3,100,9,10,10,10,10,10,f,strict_14_with_grace_period,1.3
6802,151,t,1,f,-37.78603,144.92988,House,Entire home/apt,4,1,2,2,500,100,0,2,1124,21,99,10,10,10,10,10,10,t,moderate,2.42
6803,55,t,5,f,-37.8203,144.95677,Apartment,Private room,1,1,1,1,400,20,50,2,1125,3,100,9,8,10,9,10,9,t,strict_14_with_grace_period,0.2
6804,70,t,1,t,-37.80497,144.98187,Apartment,Private room,2,2,1,1,,,15,2,1125,39,98,10,10,10,10,10,10,t,moderate,2.62
6805,245,t,1,t,-37.77363,144.97523,House,Entire home/apt,8,2,3,4,500,130,20,2,1125,74,98,10,10,10,10,10,10,f,moderate,2.34
6806,100,f,3,t,-37.84471,145.00611,Apartment,Entire home/apt,2,1,1,1,200,60,20,2,1125,7,97,9,9,10,10,10,10,t,moderate,0.8
6807,200,f,1,f,-37.81668,144.96712,Apartment,Entire home/apt,4,1,2,3,200,65,40,1,1125,6,53,5,4,7,7,9,6,f,flexible,0.19
6808,594,f,56,f,-37.85509,145.00248,House,Entire home/apt,6,2.5,3,4,400,0,15,5,365,5,95,10,10,10,10,10,10,t,strict_14_with_grace_period,0.18
6809,109,f,1,t,-37.76751,144.96172,Guest suite,Entire home/apt,3,1,1,2,,15,20,1,1125,155,94,10,9,10,10,10,10,f,moderate,6.76
6810,181,f,2,f,-37.97458,145.02454,House,Private room,2,1,1,1,600,0,85,1,1125,7,97,10,10,10,10,10,10,t,strict_14_with_grace_period,0.26
6811,65,t,4,f,-37.7916,144.92983,Bed and breakfast,Private room,2,1,1,1,,10,8,2,1125,57,99,10,9,10,10,9,10,t,moderate,3.75
6812,90,f,1,f,-37.7926,144.96845,Apartment,Entire home/apt,3,1,2,3,150,10,40,7,1125,0,,,,,,,,t,flexible,
6813,65,f,1,f,-37.80469,144.9853,House,Private room,2,2,1,1,,,0,2,12,0,,,,,,,,f,flexible,
6814,80,t,1,f,-37.93927,145.03602,Guesthouse,Entire home/apt,2,1,1,1,0,25,0,1,1125,32,97,10,10,10,10,9,10,f,flexible,3.65
6815,90,t,12,f,-37.86354,145.00418,Apartment,Entire home/apt,2,1,1,1,300,110,0,3,30,27,93,10,9,10,10,9,9,f,strict_14_with_grace_period,1.03
6816,100,f,20,f,-37.82009,144.95996,Apartment,Entire home/apt,4,1,1,2,200,0,50,7,1125,4,95,10,10,10,10,10,10,f,strict_14_with_grace_period,0.21
6817,169,t,3,t,-37.75118,145.65319,Cabin,Entire home/apt,2,1,1,1,0,0,0,2,90,84,96,10,10,10,10,10,9,f,strict_14_with_grace_period,1.56
6818,209,f,10,t,-37.80926,144.96745,Apartment,Entire home/apt,5,2,2,2,300,80,30,2,1125,191,95,10,9,10,10,10,10,t,strict_14_with_grace_period,4.77
6819,55,f,1,t,-37.74241,144.90397,Apartment,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
6820,118,f,19,f,-37.82945,144.96908,Apartment,Entire home/apt,3,1,1,2,400,99,29,1,1125,5,92,9,9,9,9,10,9,t,strict_14_with_grace_period,0.62
6821,60,f,1,t,-37.80335,144.95244,Apartment,Private room,2,0,1,1,0,0,0,4,1125,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.09
6822,90,t,1,f,-37.79823,144.99586,Apartment,Entire home/apt,2,1,1,2,150,100,0,2,1125,22,99,10,10,10,9,10,10,f,moderate,2.62
6823,145,t,12,f,-37.83885,144.99431,Apartment,Entire home/apt,4,1,2,2,350,135,0,3,120,22,97,10,10,10,10,10,10,f,strict_14_with_grace_period,1.26
6824,155,f,13,f,-37.85774,144.9808,Apartment,Entire home/apt,6,2,2,3,750,150,40,3,1125,22,96,10,9,9,10,10,10,t,moderate,1.18
6825,90,f,1,f,-37.82462,145.04875,Apartment,Private room,2,1,1,1,,,0,1,3,0,,,,,,,,f,flexible,
6826,98,f,1,f,-37.81392,144.99235,Apartment,Entire home/apt,3,1,1,1,,20,0,2,1125,24,95,10,9,10,10,10,9,t,flexible,0.93
6827,90,f,1,f,-37.78611,144.87827,Townhouse,Shared room,2,1,1,1,,,50,2,1125,0,,,,,,,,t,flexible,
6828,70,t,1,f,-37.77931,144.98111,House,Private room,2,1,1,1,0,15,10,2,40,31,97,10,9,10,10,10,10,t,moderate,1.35
6829,159,t,3,f,-37.72971,144.74146,Apartment,Entire home/apt,2,1,0,1,,,0,1,1125,16,96,9,9,10,10,9,9,f,flexible,0.54
6830,296,f,110,f,-37.81334,144.95368,Apartment,Entire home/apt,4,1,2,2,0,25,0,5,1125,0,,,,,,,,f,strict_14_with_grace_period,
6831,60,f,1,t,-37.87446,144.99058,Apartment,Private room,2,1,1,1,0,10,25,1,4,10,94,10,9,10,10,10,10,t,flexible,1.86
6832,225,f,1,f,-37.85051,145.00898,Apartment,Entire home/apt,6,2.5,3,3,,150,0,3,1125,1,,,,,,,,t,flexible,0.03
6833,254,f,90,f,-37.70367,144.87238,Townhouse,Entire home/apt,8,2.5,4,6,750,145,35,2,1125,0,,,,,,,,t,strict_14_with_grace_period,
6834,100,f,1,t,-37.81176,144.9629,Apartment,Entire home/apt,4,2,2,2,0,44,0,2,35,53,97,10,9,10,10,10,10,f,strict_14_with_grace_period,3.16
6835,155,f,73,f,-37.87629,145.03694,Apartment,Entire home/apt,4,2,2,2,300,120,0,1,180,24,90,9,9,10,9,10,9,f,moderate,0.92
6836,245,f,4,f,-37.83374,144.97104,Apartment,Entire home/apt,4,1,2,2,500,60,40,2,365,41,93,10,9,9,9,10,9,f,flexible,0.64
6837,37,f,2,t,-37.81925,145.24172,House,Private room,2,1,3,1,300,8,15,3,1125,4,80,9,8,8,8,9,9,f,strict_14_with_grace_period,0.16
6838,60,f,3,t,-38.00246,145.30893,House,Private room,2,1,1,1,200,0,10,1,1125,41,94,10,10,10,10,9,10,f,moderate,0.95
6839,402,f,56,f,-37.84307,144.94226,Townhouse,Entire home/apt,4,1.5,2,3,400,0,0,5,365,0,,,,,,,,t,strict_14_with_grace_period,
6840,75,f,2,t,-37.80899,144.96972,Apartment,Private room,2,1,1,1,,20,0,1,1125,16,85,9,8,9,9,10,9,t,moderate,0.58
6841,254,f,1,f,-37.82232,144.95316,Apartment,Entire home/apt,4,1.5,2,2,300,100,0,3,1125,17,99,10,10,10,10,10,10,t,moderate,0.66
6842,80,f,1,t,-37.7435,145.01761,House,Entire home/apt,4,1,2,2,,,0,7,1125,6,83,8,7,10,9,7,9,f,moderate,0.16
6843,102,f,2,f,-37.82363,145.12489,Condominium,Entire home/apt,4,1,2,2,600,80,0,2,1125,6,93,10,9,9,10,9,9,f,strict_14_with_grace_period,0.42
6844,380,f,6,f,-37.81261,144.95958,Apartment,Entire home/apt,4,1,1,3,300,60,10,1,365,0,,,,,,,,t,strict_14_with_grace_period,
6845,1601,f,4,f,-37.74577,145.00858,Bed and breakfast,Private room,16,4,16,16,1000,0,0,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
6846,38,f,2,f,-37.93055,145.04501,House,Private room,1,1,1,1,,20,0,1,1125,11,100,10,10,10,10,10,10,f,flexible,0.87
6847,53,f,16,f,-37.79502,144.9554,House,Private room,2,1.5,1,1,200,30,12,1,1125,24,91,9,9,9,9,10,9,f,strict_14_with_grace_period,0.63
6848,70,f,5,t,-38.16142,145.13049,House,Private room,2,1,1,1,150,20,30,1,42,25,98,10,10,10,10,10,10,t,moderate,0.72
6849,118,f,6,f,-37.81009,144.96227,Apartment,Entire home/apt,3,1,1,2,400,99,29,1,1125,8,80,8,9,8,9,9,9,t,strict_14_with_grace_period,1.5
6850,250,f,3,t,-37.81522,144.96841,Loft,Entire home/apt,4,2,2,2,500,100,50,3,1125,21,95,10,10,10,10,10,9,f,moderate,1.04
6851,250,f,2,t,-37.85615,144.99798,Apartment,Entire home/apt,4,1,2,2,0,100,50,2,1125,2,100,10,10,10,10,10,10,t,flexible,0.14
6852,145,f,25,f,-37.80967,144.96226,Apartment,Entire home/apt,5,1,2,1,250,85,15,1,730,13,97,9,8,9,9,10,10,t,strict_14_with_grace_period,1.34
6853,129,f,2,f,-37.8316,144.96851,Apartment,Entire home/apt,2,1,1,1,400,40,25,3,60,0,,,,,,,,f,strict_14_with_grace_period,
6854,149,t,1,f,-38.05078,145.11287,Guesthouse,Entire home/apt,4,1,0,1,,,0,2,7,26,98,10,10,10,10,10,10,t,moderate,1.89
6855,43,f,2,t,-37.88156,144.98281,House,Private room,1,1,1,1,0,0,30,10,200,20,85,9,8,9,9,9,9,f,moderate,0.45
6856,200,f,1,f,-37.83588,144.99823,Apartment,Entire home/apt,2,1,1,1,,20,0,1,10,0,,,,,,,,f,flexible,
6857,205,t,3,f,-37.85043,145.3621,Bed and breakfast,Private room,2,1,1,1,,,50,1,1125,13,95,10,10,10,10,10,9,f,strict_14_with_grace_period,0.54
6858,300,t,3,f,-37.83997,144.94798,Townhouse,Entire home/apt,4,2,2,2,4000,120,80,7,1125,1,100,10,8,10,10,10,10,f,strict_14_with_grace_period,0.09
6859,399,t,1,t,-37.86547,144.97732,House,Entire home/apt,8,2,4,5,1000,150,50,4,365,85,99,10,10,10,10,10,10,f,moderate,1.25
6860,80,f,21,t,-37.81597,144.952,Apartment,Entire home/apt,4,1,0,2,134,69,10,1,1125,2,90,9,9,9,9,9,8,f,strict_14_with_grace_period,0.12
6861,999,f,1,f,-37.81865,144.96109,Apartment,Entire home/apt,4,1,2,2,500,170,0,1,1125,0,,,,,,,,f,strict_14_with_grace_period,
6862,136,f,30,f,-37.82693,144.95937,Apartment,Entire home/apt,2,1,1,1,300,0,0,1,1125,3,93,9,9,10,10,9,9,t,moderate,0.29
6863,181,f,1,f,-37.93783,145.63494,Guesthouse,Entire home/apt,4,1.5,2,3,150,0,15,2,1125,4,100,10,10,10,10,10,10,f,moderate,0.98
6864,36,f,1,f,-37.74289,144.80411,House,Private room,1,1,1,1,,,0,2,1125,1,100,10,10,10,10,10,10,f,flexible,1
6865,135,f,109,f,-37.82627,144.99414,Apartment,Entire home/apt,2,1,1,1,500,80,0,1,1125,68,97,10,10,9,10,10,10,t,strict_14_with_grace_period,1.97
6866,181,t,1,f,-37.62588,145.29584,House,Entire home/apt,4,1,1,2,135,25,0,1,1125,336,100,10,10,10,10,10,10,t,moderate,11.35
6867,161,f,95,t,-37.81492,144.95849,Apartment,Entire home/apt,5,1,2,3,250,80,20,3,1125,16,93,9,9,10,10,10,10,t,strict_14_with_grace_period,1.11
6868,50,t,1,t,-37.76967,145.01101,Apartment,Private room,2,1,1,1,,,10,1,1125,72,97,10,10,10,10,9,10,f,flexible,3.87
6869,43,f,1,f,-37.77594,144.96507,Townhouse,Private room,2,1,1,1,200,7,12,1,1125,23,89,10,8,10,10,10,10,f,strict_14_with_grace_period,3.38
6870,100,t,1,f,-37.78657,145.00038,Apartment,Entire home/apt,2,1,1,1,0,80,0,2,91,46,99,10,10,10,10,9,10,f,moderate,2.17
6871,109,f,11,f,-37.81376,144.9697,Apartment,Entire home/apt,2,1,1,1,500,60,0,1,1120,18,88,9,9,8,9,10,9,t,strict_14_with_grace_period,2.36
6872,250,f,1,t,-37.84837,144.9979,House,Entire home/apt,5,1,3,3,,99,25,1,1125,5,93,10,10,10,10,10,10,t,moderate,0.12
6873,237,t,8,f,-37.82175,144.94271,Apartment,Entire home/apt,8,2,2,7,300,70,30,2,20,83,96,10,9,10,10,10,9,t,moderate,5.58
6874,200,t,2,t,-37.80568,145.64568,House,Private room,2,1,1,1,200,75,0,1,1125,213,97,10,10,10,10,10,10,f,moderate,3.09
6875,50,f,1,t,-37.76694,144.95031,Apartment,Entire home/apt,2,1,1,1,250,50,0,14,1125,1,,,,,,,,f,strict_14_with_grace_period,0.73
6876,60,f,1,f,-37.80856,144.96674,Apartment,Private room,2,1.5,1,1,,,0,4,1125,1,100,10,10,10,10,10,10,f,flexible,0.02
6877,91,f,1,f,-37.80762,144.99678,House,Entire home/apt,4,2,2,2,200,165,0,2,180,23,97,10,9,10,10,10,9,t,moderate,2.28
6878,387,f,2,f,-37.9544,145.02663,Apartment,Entire home/apt,4,2,2,2,300,150,30,2,90,5,96,9,10,10,10,10,9,f,strict_14_with_grace_period,2.31
6879,128,f,3,t,-37.81057,144.96156,Apartment,Entire home/apt,6,2,3,3,400,160,0,2,1125,64,88,9,9,9,9,10,9,t,strict_14_with_grace_period,3.1
6880,129,f,1,f,-37.81944,144.95532,Apartment,Entire home/apt,14,1,2,9,0,69,25,1,1000,35,88,9,8,9,10,10,9,t,strict_14_with_grace_period,3.54
6881,55,f,5,t,-37.90174,144.74117,House,Private room,1,1,1,1,,,0,3,365,7,94,10,9,10,9,9,10,f,strict_14_with_grace_period,0.11
6882,139,t,1,f,-37.82436,144.96481,Apartment,Entire home/apt,4,2,2,2,200,50,0,1,10,140,98,10,9,10,10,10,10,f,moderate,3.85
6883,70,f,1,f,-37.75867,145.34326,House,Private room,4,1,2,2,150,20,10,7,1125,0,,,,,,,,t,strict_14_with_grace_period,
6884,70,f,2,t,-37.92595,145.07944,House,Private room,2,1,1,1,,20,10,1,1125,7,100,10,10,10,10,10,10,f,flexible,0.2
6885,55,f,2,f,-37.90346,145.11382,House,Private room,2,2,1,1,,,0,3,370,1,20,2,2,10,6,6,2,t,flexible,0.7
